MGI_ID	OMIM_ID
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_97772	http://mowl.borg/OMIM_601665
http://mowl.borg/MGI_1194506	http://mowl.borg/OMIM_604218
http://mowl.borg/MGI_1194506	http://mowl.borg/OMIM_604218
http://mowl.borg/MGI_1194506	http://mowl.borg/OMIM_604218
http://mowl.borg/MGI_1194506	http://mowl.borg/OMIM_604218
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1890773	http://mowl.borg/OMIM_603278
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_161400
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_609039
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_614250
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_161400
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_609039
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_614250
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_161400
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_609039
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_614250
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_161400
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_609039
http://mowl.borg/MGI_2680765	http://mowl.borg/OMIM_614250
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_152700
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_609939
http://mowl.borg/MGI_106652	http://mowl.borg/OMIM_614420
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_1343460	http://mowl.borg/OMIM_222765
http://mowl.borg/MGI_2140175	http://mowl.borg/OMIM_603813
http://mowl.borg/MGI_2140175	http://mowl.borg/OMIM_603813
http://mowl.borg/MGI_2140175	http://mowl.borg/OMIM_603813
http://mowl.borg/MGI_2140175	http://mowl.borg/OMIM_603813
http://mowl.borg/MGI_894689	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_894689	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_894689	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_894689	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_894689	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_2147913	http://mowl.borg/OMIM_300888
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_97887	http://mowl.borg/OMIM_237500
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_87894	http://mowl.borg/OMIM_608931
http://mowl.borg/MGI_1333744	http://mowl.borg/OMIM_231200
http://mowl.borg/MGI_1333744	http://mowl.borg/OMIM_231200
http://mowl.borg/MGI_1333744	http://mowl.borg/OMIM_231200
http://mowl.borg/MGI_1333744	http://mowl.borg/OMIM_231200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_1338010	http://mowl.borg/OMIM_247200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_179830
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_267200
http://mowl.borg/MGI_109393	http://mowl.borg/OMIM_602722
http://mowl.borg/MGI_1309503	http://mowl.borg/OMIM_121200
http://mowl.borg/MGI_1309503	http://mowl.borg/OMIM_121201
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219750
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219800
http://mowl.borg/MGI_1932872	http://mowl.borg/OMIM_219900
http://mowl.borg/MGI_107173	http://mowl.borg/OMIM_262850
http://mowl.borg/MGI_107173	http://mowl.borg/OMIM_262850
http://mowl.borg/MGI_107173	http://mowl.borg/OMIM_262850
http://mowl.borg/MGI_107448	http://mowl.borg/OMIM_214500
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1338783	http://mowl.borg/OMIM_261640
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_121400
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_217300
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_121400
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_217300
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_121400
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_217300
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_121400
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_217300
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_121400
http://mowl.borg/MGI_1202398	http://mowl.borg/OMIM_217300
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_185050
http://mowl.borg/MGI_2137586	http://mowl.borg/OMIM_614076
